_id,Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
1300,S92000003,"C00-C14, C30-C32",Head and neck,Female, ,2018,0,0,0,1,4,0,2,12,8,14,33,48,64,58,40,36,34,18,10,382,0,0,0,0.718602462,2.307643492,0,1.09100629,6.770175122,4.939887741,7.22670163,15.80323535,24.16821075,36.98075267,37.3232775,28.04852395,33.94273107,41.49681451,35.32390054,34.12154093,13.69495176,12.35588033,15.13956999,13.19188598,11.89843626, ,14.55111311, ,7.089076839,6.325243873, ,7.895821441, ,100, 
1301,S92000003,C32,Larynx,All,d,1994,0,0,0,0,0,1,2,1,6,21,32,41,49,45,47,27,13,7,0,292,0,0,0,0,0,0.246051489,0.494410687,0.27391932,1.792939405,6.126682285,11.11099537,14.9142431,18.78207806,18.72004792,21.69297517,19.5659263,12.3109558,12.92132757,0,5.723010225,5.085347263,6.418513945,7.559510805,6.694315246, ,8.476524733, ,3.982189605,3.524320037, ,4.467616559, ,100, 
1302,S92000003,C32,Larynx,All,d,1995,0,0,1,0,0,0,0,4,6,14,23,38,45,38,58,15,19,4,1,266,0,0,0.311859713,0,0,0,0,1.066965417,1.787182328,3.991651745,7.928355245,13.79125127,17.33489476,15.81073715,27.49844729,10.34382887,17.88151146,7.152180521,4.242501379,5.2119153,4.604342879,5.877364357,6.908747504,6.071863812, ,7.798875227, ,3.544750691,3.117384582, ,3.99917013, ,100, 
1303,S92000003,C32,Larynx,All,d,1996,0,0,0,0,0,1,0,0,4,24,41,53,63,53,48,39,21,7,1,355,0,0,0,0,0,0.255477436,0,0,1.177111075,6.757270401,13.82300485,19.41399053,24.35130821,22.15682012,23.01849152,25.78802246,20.00476304,12.34132581,4.105764493,6.971460217,6.265035898,7.735736081,9.11486985,8.160959876, ,10.12074328, ,4.706432084,4.212162821, ,5.227725863, ,100, 
1304,S92000003,C32,Larynx,All,d,1997,0,0,0,0,0,1,0,1,2,15,20,46,48,52,34,22,17,13,2,273,0,0,0,0,0,0.263859205,0,0.257359186,0.575685353,4.409858091,6.285118097,16.83674216,18.6000372,21.67488506,16.50116964,13.88836281,16.66781054,22.54400416,7.997760627,5.37048476,4.752257047,6.046805837,7.072916267,6.238847907, ,7.958552484, ,3.584672112,3.157747977, ,4.038271519, ,100, 
1305,S92000003,C32,Larynx,All,d,1998,0,0,0,0,0,0,0,1,4,10,38,56,30,39,49,39,17,8,3,294,0,0,0,0,0,0,0,0.253603066,1.126446428,2.992238134,11.51208163,20.25756041,11.51627057,16.26592705,23.81889859,23.70777433,17.37992516,13.63070999,11.49998083,5.79074151,5.147665119,6.491941288,7.811164101,6.896865338, ,8.781545231, ,3.716242096,3.289540388, ,4.168587729, ,100, 
1306,S92000003,C32,Larynx,All,d,1999,0,0,0,0,0,0,1,0,4,11,39,50,59,55,53,33,17,10,2,334,0,0,0,0,0,0,0.252201085,0,1.101582423,3.307614128,11.53856395,17.80810696,22.48732706,23.04060593,25.7643004,19.39305611,18.01763609,16.9373825,7.381435689,6.585238419,5.897863812,7.33072666,8.426591018,7.528309113, ,9.374768854, ,4.267697125,3.807811528, ,4.75342166, ,100, 
1307,S92000003,C32,Larynx,All,d,2000,0,0,0,0,0,1,1,1,3,14,24,56,51,49,60,28,17,7,0,312,0,0,0,0,0,0.303056017,0.25857633,0.248103251,0.807963286,4.199714419,6.939163773,19.78847533,19.37424972,20.53319253,29.04528159,16.84950384,16.92637029,11.79145961,0,6.162427364,5.497532998,6.885574866,7.816774292,6.958430478, ,8.724315652, ,3.973429456,3.530998866, ,4.441596062, ,100, 
1308,S92000003,C32,Larynx,All,d,2001,0,0,0,0,0,0,0,2,5,16,29,54,57,51,42,35,20,5,1,317,0,0,0,0,0,0,0,0.495992382,1.31965119,4.730816539,8.264863217,18.61183299,21.79307286,21.29756456,20.27242275,21.13322384,18.84499053,8.416233231,3.403096818,6.259626397,5.589440059,6.988042851,7.847662883,6.989368429, ,8.754943904, ,4.013988075,3.569644315, ,4.484019545, ,100, 
1309,S92000003,C32,Larynx,All,d,2002,0,0,0,0,0,0,0,1,8,16,26,43,48,47,38,33,24,6,1,291,0,0,0,0,0,0,0,0.248322581,2.071540657,4.621659407,7.714813034,13.78434867,18.30817231,19.61594484,18.16348089,20.07470223,21.43890804,10.33591731,3.370407819,5.744176865,5.103089446,6.443520377,7.087942507,6.277834659, ,7.946498402, ,3.563362846,3.149354893, ,4.002566238, ,100, 
1310,S92000003,C32,Larynx,All,d,2003,0,0,0,0,0,1,2,1,5,9,26,39,51,43,56,42,15,3,1,294,0,0,0,0,0,0.341089713,0.557750925,0.249786433,1.272682382,2.54501855,7.842049067,12.03740856,19.20860546,17.75252974,26.639393,25.51965925,12.90755608,5.410279531,3.349298322,5.800532702,5.156368974,6.502918093,7.100394317,6.29533236, ,7.953194997, ,3.527727882,3.119994886, ,3.960137045, ,100, 
1311,S92000003,C32,Larynx,All,d,2004,0,0,1,0,0,0,0,3,4,13,21,40,56,67,39,32,19,13,2,310,0,0,0.313582841,0,0,0,0,0.756014092,1.002224939,3.590346938,6.356240012,12.01923077,20.6944465,27.38404695,18.52802007,19.3359316,15.77863407,24.06337924,6.630200564,6.097201188,5.437286677,6.815127555,7.445734993,6.612009731, ,8.328246676, ,3.704168107,3.286859924, ,4.146054555, ,100, 
1312,S92000003,C32,Larynx,All,d,2005,0,0,0,0,0,0,1,2,4,10,20,41,40,55,54,27,17,8,4,283,0,0,0,0,0,0,0.299343838,0.512774495,0.985110061,2.69640623,6.026655899,12.01352547,14.62774224,22.37227465,25.52431191,16.13886598,14.37559194,13.6167895,13.06762496,5.53794372,4.911460005,6.222195142,6.784836825,5.985902878, ,7.633089896, ,3.277360006,2.892944165, ,3.685408237, ,100, 
1313,S92000003,C32,Larynx,All,d,2006,0,0,0,0,0,1,0,1,6,12,23,45,58,63,50,29,23,7,2,320,0,0,0,0,0,0.320355723,0,0.258738907,1.471760594,3.168626374,6.833381365,12.99158723,20.67382409,25.78490478,23.49911173,17.19874034,19.46183787,11.07121957,6.525711303,6.23417105,5.569757358,6.95602942,7.4143907,6.604319699, ,8.270645414, ,3.717511583,3.30641847, ,4.152343826, ,100, 
1314,S92000003,C32,Larynx,All,d,2007,0,0,0,0,0,0,0,0,5,10,28,42,64,57,43,28,12,9,2,300,0,0,0,0,0,0,0,0,1.222105443,2.58366555,8.115048198,12.6117794,21.14018253,23.20903605,20.10567167,16.31654089,10.14790573,13.46096321,6.700391973,5.80270793,5.164589463,6.497894111,6.86179982,6.08729167, ,7.6820155, ,3.50920353,3.112711292, ,3.929120065, ,100, 
1315,S92000003,C32,Larynx,All,d,2008,0,0,0,0,0,3,1,2,3,9,18,36,61,44,47,34,14,7,2,281,0,0,0,0,0,0.891583452,0.326235536,0.540724679,0.735694422,2.277276074,5.103111197,10.98632813,19.36686235,17.64212941,21.66927159,19.59112176,11.74339015,10.06311008,6.864360242,5.40083415,4.787756406,6.07065426,6.299019107,5.56356277, ,7.079467654, ,3.159728266,2.786604162, ,3.555955704, ,100, 
1316,S92000003,C32,Larynx,All,d,2009,0,0,0,0,0,0,0,3,5,7,25,44,43,58,39,31,21,6,5,287,0,0,0,0,0,0,0,0.839111549,1.237541055,1.743001848,6.922791491,13.49465581,13.29984659,22.83401639,17.75479266,17.73668461,17.37863917,8.307947937,17.19867914,5.485578853,4.86922845,6.158345574,6.418614426,5.67295854, ,7.2096428, ,3.123408769,2.759388378, ,3.509655789, ,100, 
1317,S92000003,C32,Larynx,All,d,2010,0,0,0,0,0,0,1,5,6,12,15,42,54,43,65,41,16,7,2,309,0,0,0,0,0,0,0.316941138,1.44127524,1.512348324,2.937892943,4.063895271,12.83344028,16.29873775,16.73262434,29.39952599,23.15076228,12.99376299,9.792812076,6.167129201,5.872068717,5.235522895,6.56466686,6.773981766,6.028040693, ,7.56280601, ,3.303543036,2.931915173, ,3.697024632, ,100, 
1318,S92000003,C32,Larynx,All,d,2011,0,0,0,0,0,0,0,1,4,12,23,34,45,52,59,36,18,10,2,296,0,0,0,0,0,0,0,0.297529612,1.016094944,2.921349956,6.095670219,10.24330871,13.3744275,19.66620401,26.77351872,20.09556558,14.35452487,13.91304348,5.686826466,5.585011038,4.966818534,6.258879593,6.451958944,5.724391031, ,7.222421592, ,3.093481441,2.738410465, ,3.469883575, ,100, 
1319,S92000003,C32,Larynx,All,d,2012,0,0,0,0,0,0,0,1,7,10,17,33,60,57,46,29,15,3,5,283,0,0,0,0,0,0,0,0.310569616,1.815960215,2.437443025,4.418947407,9.726020937,18.59755814,19.94785561,20.76346353,16.05767474,11.66162625,4.148115373,13.54829969,5.325956037,4.723453575,5.984014908,5.945380579,5.255907301, ,6.676729691, ,2.986297219,2.636406493, ,3.357672694, ,100, 
1320,S92000003,C32,Larynx,All,d,2013,0,0,0,0,0,0,1,2,3,9,13,35,47,56,46,40,21,13,3,289,0,0,0,0,0,0,0.293505602,0.636719621,0.801547521,2.2068722,3.312642061,10.10328443,14.81206017,18.83099851,20.45171617,21.79325826,16.11356225,17.79895397,7.959671,5.424479607,4.817043708,6.087313678,6.086407713,5.393997476, ,6.820023016, ,2.850253735,2.516210838, ,3.204814276, ,100, 
1321,S92000003,C32,Larynx,All,d,2014,0,0,0,0,0,0,1,2,5,12,25,32,42,50,49,44,20,11,4,297,0,0,0,0,0,0,0.290966649,0.635007318,1.385471393,2.972666333,6.271401156,9.022904078,13.29913556,16.36248801,21.33821064,23.60337743,15.10083583,14.70018308,10.11326861,5.553893335,4.940150482,6.222813853,6.125059251,5.440472326, ,6.84962764, ,2.928186788,2.587872927, ,3.28921801, ,100, 
1322,S92000003,C32,Larynx,All,d,2015,0,0,0,0,0,1,0,2,3,12,23,40,47,54,37,41,24,11,2,297,0,0,0,0,0,0.274811342,0,0.624732536,0.857571643,3.031696386,5.674906796,11.02475057,14.82659197,17.2548769,15.92589723,21.85862269,17.86498537,14.47139925,5.025757005,5.527638191,4.916796709,6.193396493,6.013706794,5.340263464, ,6.726561622, ,2.917769813,2.578433548, ,3.27777903, ,100, 
1323,S92000003,C32,Larynx,All,d,2016,0,0,0,0,1,0,0,2,6,13,19,33,51,57,39,34,19,6,4,284,0,0,0,0,0.274750183,0,0,0.61021562,1.777051161,3.314204425,4.671851602,8.899172377,15.86057621,17.95139895,16.31669449,18.19680378,13.92778079,7.69447793,9.74018068,5.254685736,4.661261671,5.902727904,5.617138967,4.97531624, ,6.297333996, ,2.831805977,2.495318379, ,3.189266967, ,100, 
1324,S92000003,C32,Larynx,All,d,2017,0,0,0,0,0,0,3,4,3,9,25,22,48,60,46,29,12,7,4,272,0,0,0,0,0,0,0.844880027,1.179756557,0.922983205,2.337237385,6.141766716,5.806495885,14.58917787,19.66787515,17.72434786,15.40406455,8.702399687,8.740058184,9.58657879,5.014009733,4.435790576,5.646667581,5.367888234,4.74054981, ,6.033643592, ,2.715655616,2.387980981, ,3.064091025, ,100, 
1325,S92000003,C32,Larynx,All,d,2018,0,0,0,0,0,0,1,3,4,9,16,45,38,51,48,38,18,11,4,286,0,0,0,0,0,0,0.276810479,0.862076397,1.25975523,2.404571893,3.953672839,11.63813169,11.29923344,16.97662884,17.71446497,19.88466892,12.83349256,13.50538374,9.540391633,5.259189791,4.667274914,5.905383635,5.559966913,4.927814593, ,6.22971511, ,2.680396733,2.361645654, ,3.019032636, ,100, 
1326,S92000003,C32,Larynx,Male, ,1994,0,0,0,0,0,1,2,0,4,14,26,37,40,38,33,22,10,5,0,232,0,0,0,0,0,0.496877127,1.00531308,0,2.408216836,8.217939763,18.45463708,27.95427587,32.66319348,34.88446815,36.08371422,42.52358126,28.91343318,35.85000359,0,9.456488333,8.27870134,10.75484609,12.59199367,10.98337825, ,14.30893732, ,6.561438801,5.726621188, ,7.452230528, ,100, 
1327,S92000003,C32,Larynx,Male, ,1995,0,0,0,0,0,0,0,1,5,11,20,30,34,31,45,13,15,3,1,209,0,0,0,0,0,0,0,0.542461146,3.006849603,6.305278665,14.04879145,22.57574161,27.8275673,28.45211326,50.13536549,23.63636364,42.72287098,20.54372389,22.6039783,8.518953449,7.40308628,9.755528432,11.42967037,9.87456368, ,13.09683005, ,5.721209778,4.9531276, ,6.543845604, ,100, 
1328,S92000003,C32,Larynx,Male, ,1996,0,0,0,0,0,0,0,0,4,19,30,40,46,40,37,29,15,4,1,265,0,0,0,0,0,0,0,0,2.378658674,10.76694661,20.52109911,30.37851631,37.70862708,36.88267621,41.4213107,50.03536983,43.17665007,26.57807309,21.62162162,10.82949874,9.564758321,12.21495558,14.38912158,12.65325932, ,16.23494078, ,7.31648526,6.440506774, ,8.247505332, ,100, 
1329,S92000003,C32,Larynx,Male, ,1997,0,0,0,0,0,1,0,1,2,12,16,33,40,44,25,18,14,9,0,215,0,0,0,0,0,0.537258905,0,0.525767884,1.165738933,7.109257438,10.17203453,24.98807387,32.78876657,40.38920507,28.25816661,29.39495387,41.28819158,57.90387956,0,8.803098035,7.66564929,10.06176162,11.66275799,10.12082446, ,13.31242118, ,5.888736603,5.109850084, ,6.722066257, ,100, 
1330,S92000003,C32,Larynx,Male, ,1998,0,0,0,0,0,0,0,0,2,8,32,46,26,32,36,31,14,8,3,238,0,0,0,0,0,0,0,0,1.145455691,4.824799469,19.5662409,34.40409858,21.03423727,29.32712576,40.55104363,48.4352296,43.09548729,49.48657677,57.68121515,9.758133589,8.557684384,11.07983021,13.26032663,11.53939621, ,15.09912355, ,6.202131447,5.419147756, ,7.037178417, ,100, 
1331,S92000003,C32,Larynx,Male, ,1999,0,0,0,0,0,0,0,0,4,9,35,42,46,43,40,27,12,9,0,267,0,0,0,0,0,0,0,0,2.246194105,5.461430167,20.88779079,30.81912841,36.8914909,39.47054396,44.87323312,40.47793952,38.02642837,54.6149645,0,10.95818447,9.683067887,12.35452786,14.02195619,12.35679457, ,15.79084207, ,7.096281852,6.251637993, ,7.993667707, ,100, 
1332,S92000003,C32,Larynx,Male, ,2000,0,0,0,0,0,1,1,0,1,12,23,41,43,37,47,22,14,6,0,248,0,0,0,0,0,0.623736933,0.534350737,0,0.550433466,7.277623128,13.40490386,29.75931249,34.30942312,33.81836794,52.42259302,33.41890599,40.82346766,35.93675132,0,10.19767871,8.96788163,11.54902329,12.92891903,11.34365634, ,14.6163551, ,6.518456143,5.712122947, ,7.377250938, ,100, 
1333,S92000003,C32,Larynx,Male, ,2001,0,0,0,0,0,0,0,2,4,13,24,44,44,44,33,31,16,3,1,259,0,0,0,0,0,0,0,1.027274128,2.167340348,7.773957243,13.79801998,30.99049859,35.30676767,39.90748719,36.56914894,46.83203916,43.27482217,17.9845333,15.70598398,10.64208769,9.385373472,12.02020534,13.27179909,11.67123386, ,14.97371635, ,6.699983475,5.886377164, ,7.56549013, ,100, 
1334,S92000003,C32,Larynx,Male, ,2002,0,0,0,0,0,0,0,0,7,12,19,40,40,37,29,26,18,4,1,233,0,0,0,0,0,0,0,0,3.715558103,7.027941926,11.37867636,26.11750264,31.96343383,33.39139224,31.75263602,39.22515237,45.6135016,24.08912978,15.37515375,9.5662938,8.377304659,10.87672469,11.81258654,10.30975443, ,13.41617632, ,5.902077757,5.145721788, ,6.709539921, ,100, 
1335,S92000003,C32,Larynx,Male, ,2003,0,0,0,0,0,0,1,1,3,7,20,31,41,35,45,35,9,2,1,231,0,0,0,0,0,0,0.579404488,0.518424818,1.568643855,4.029426325,12.19162801,19.42708888,32.36092694,31.11719625,48.79635654,52.25518446,21.8414794,12.51799462,15.00375094,9.474637503,8.292124343,10.77848137,11.64896171,10.1660349, ,13.23137707, ,5.690306827,4.958709077, ,6.471510785, ,100, 
1336,S92000003,C32,Larynx,Male, ,2004,0,0,1,0,0,0,0,2,3,11,17,32,46,49,28,26,13,8,2,238,0,0,0.615820427,0,0,0,0,1.044610073,1.547620276,6.205398697,10.4187734,19.51136232,35.47275153,42.98471849,30.15097022,38.32377696,30.12466979,50.38100636,29.54209749,9.72777357,8.531059266,11.04535805,11.98453386,10.45726578, ,13.6143819, ,5.950767181,5.196060957, ,6.755903583, ,100, 
1337,S92000003,C32,Larynx,Male, ,2005,0,0,0,0,0,0,1,2,1,8,16,38,31,41,44,19,12,5,4,222,0,0,0,0,0,0,0.62028198,1.063637427,0.507730192,4.409462707,9.782582113,22.57175442,23.57163496,35.71428571,46.78163608,27.59061338,27.90438099,28.15315315,56.95571693,9.019719056,7.872165835,10.2875115,11.12167538,9.64590864, ,12.70095269, ,5.334996831,4.638204468, ,6.079838918, ,100, 
1338,S92000003,C32,Larynx,Male, ,2006,0,0,0,0,0,0,0,1,5,6,17,39,48,44,37,23,19,4,2,245,0,0,0,0,0,0,0,0.536569923,2.529417121,3.245190357,10.25863838,22.85513361,35.34843988,38.52349933,38.87289614,32.8637156,43.55999817,20.52018673,28.19283902,9.898733932,8.697939241,11.21897271,11.82209422,10.35014564, ,13.39047926, ,5.812182653,5.086091488, ,6.586015213, ,100, 
1339,S92000003,C32,Larynx,Male, ,2007,0,0,0,0,0,0,0,0,4,10,23,33,54,46,37,23,11,6,2,249,0,0,0,0,0,0,0,0,2.015722637,5.285551944,13.55844278,20.1266147,36.6783041,39.92501042,38.47273635,32.09645683,24.80774001,28.6615076,28.55511136,9.973727839,8.773277856,11.29257369,11.70814631,10.26002937, ,13.25046791, ,5.943577845,5.211452966, ,6.723122101, ,100, 
1340,S92000003,C32,Larynx,Male, ,2008,0,0,0,0,0,2,0,2,2,9,15,28,50,39,33,21,11,6,2,220,0,0,0,0,0,1.201410456,0,1.119532483,1.010815728,4.662463542,8.670069187,17.37317582,32.51313531,33.27474703,33.65904408,28.72934223,24.27291584,27.19854941,28.98970865,8.746478548,7.628816232,9.981809183,10.20146604,8.857335144, ,11.63916232, ,5.150845056,4.47357971, ,5.875150592, ,100, 
1341,S92000003,C32,Larynx,Male, ,2009,0,0,0,0,0,0,0,3,2,3,16,36,32,51,27,27,15,4,3,219,0,0,0,0,0,0,0,1.730922351,1.018693017,1.531831458,9.049671384,22.46770268,20.25739553,42.51736126,27.05248181,36.36706491,32.29765519,17.08817498,42.61363636,8.649394997,7.541705,9.873984384,10.2446846,8.885662485, ,11.69900074, ,4.875053785,4.232216729, ,5.562676946, ,100, 
1342,S92000003,C32,Larynx,Male, ,2010,0,0,0,0,0,0,1,2,5,9,13,34,45,35,56,33,14,4,1,252,0,0,0,0,0,0,0.642376278,1.186197407,2.598725585,4.521227162,7.193448429,21.19528966,27.73121672,28.71747746,55.5368229,43.43419719,29.37781975,16.79825298,12.38390093,9.889263791,8.705858077,11.18865091,11.37222178,9.990031103, ,12.84266567, ,5.485537971,4.808686812, ,6.20630797, ,100, 
1343,S92000003,C32,Larynx,Male, ,2011,0,0,0,0,0,0,0,1,3,11,20,29,37,43,54,28,13,7,2,248,0,0,0,0,0,0,0,0.608017316,1.571725702,5.494285943,10.82854621,17.81764561,22.47491314,34.01495076,53.64380513,36.1813201,26.43243463,28.73917149,22.09456474,9.648679143,8.485089095,10.92727309,11.11493145,9.749724105, ,12.56829181, ,5.335565642,4.673523232, ,6.040823681, ,100, 
1344,S92000003,C32,Larynx,Male, ,2012,0,0,0,0,0,0,0,1,5,8,10,26,46,49,37,18,8,2,5,215,0,0,0,0,0,0,0,0.632323092,2.685342327,4.009241301,5.312197869,15.64295556,29.15322555,35.67528213,36.40693109,22.95713393,15.71277055,8.056070249,50.79236083,8.342095767,7.264213148,9.534845421,9.37307932,8.12885664, ,10.70460817, ,4.70455565,4.081342928, ,5.371402029, ,100, 
1345,S92000003,C32,Larynx,Male, ,2013,0,0,0,0,0,0,1,0,3,6,11,26,37,45,32,31,17,11,2,222,0,0,0,0,0,0,0.598766541,0,1.654314452,3.029583887,5.73331735,15.35145986,23.86988975,31.33704735,30.95017023,38.63891312,32.53214942,43.18297806,19.38735944,8.582429987,7.490511811,9.788758016,9.669687841,8.419281225, ,11.00540311, ,4.462264499,3.872041953, ,5.093743888, ,100, 
1346,S92000003,C32,Larynx,Male, ,2014,0,0,0,0,0,0,0,1,3,9,24,27,34,43,40,33,18,9,1,242,0,0,0,0,0,0,0,0.646107525,1.711547239,4.595165885,12.34447251,15.60287786,22.06173392,29.12529295,37.66939456,40.2625607,33.56831151,33.86131909,9.101665605,9.320131098,8.182768231,10.57136505,10.22270912,8.960944562, ,11.56637305, ,4.871690259,4.252003649, ,5.532916568, ,100, 
1347,S92000003,C32,Larynx,Male, ,2015,0,0,0,0,0,1,0,1,2,11,16,33,33,46,32,31,21,9,2,238,0,0,0,0,0,0.55311876,0,0.63506176,1.175364363,5.742176285,8.112685197,18.6365921,21.39425726,30.36564194,29.65104427,37.48352539,38.16793893,33.17850033,17.50853541,9.117135656,7.995542254,10.3520119,9.903756048,8.66889192, ,11.21964719, ,4.716614528,4.108093549, ,5.366550354, ,100, 
1348,S92000003,C32,Larynx,Male, ,2016,0,0,0,0,1,0,0,1,2,8,15,30,41,50,28,29,14,5,2,226,0,0,0,0,0.550394082,0,0,0.62008582,1.212643016,4.223374265,7.597668022,16.59870419,26.21382811,32.58029413,25.02927531,35.14512513,24.91058878,17.67596422,16.64308896,8.601322244,7.516397136,9.798857851,9.144053104,7.976554139, ,10.39012698, ,4.540620947,3.943015395, ,5.179776909, ,100, 
1349,S92000003,C32,Larynx,Male, ,2017,0,0,0,0,0,0,1,3,2,7,18,18,37,48,36,24,11,7,4,216,0,0,0,0,0,0,0.573098745,1.804771817,1.254130793,3.774398792,9.119557397,9.750442833,23.13396441,32.57041656,29.42306278,28.70435708,19.28674124,23.75941891,32.28931224,8.180888535,7.126199929,9.347697165,8.747921453,7.604095263, ,9.970718201, ,4.296210942,3.717020154, ,4.916724836, ,100, 
1350,S92000003,C32,Larynx,Male, ,2018,0,0,0,0,0,0,1,2,3,5,12,35,27,40,43,35,16,8,2,229,0,0,0,0,0,0,0.561984028,1.171309934,1.928330387,2.769147269,6.126543761,18.61187331,16.53975974,27.58354366,33.50083752,41.15661857,27.4329607,26.23638987,15.84786054,8.645584277,7.562000794,9.840859069,9.154609498,7.995973217, ,10.39049532, ,4.260469847,3.697698763, ,4.862522025, ,100, 
1351,S92000003,C32,Larynx,Female, ,1994,0,0,0,0,0,0,0,1,2,7,6,4,9,7,14,5,3,2,0,60,0,0,0,0,0,0,0,0.539272521,1.186605596,4.060230621,4.07838659,2.806111711,6.501715731,5.325097183,11.18157277,5.796496597,4.224697582,4.971785119,0,2.265118534,1.72852407,2.915656552,2.527027942,1.926756446, ,3.207453703, ,1.402940409,1.047832497, ,1.809070214, ,100, 
1352,S92000003,C32,Larynx,Female, ,1995,0,0,1,0,0,0,0,3,1,3,3,8,11,7,13,2,4,1,0,57,0,0,0.635833005,0,0,0,0,1.574389924,0.590189864,1.701886257,2.030635521,5.608092477,8.005181536,5.327731604,10.72925952,2.221876597,5.622320613,2.419901268,0,2.150669896,1.628896377,2.786442305,2.38782464,1.806886081, ,3.048498868, ,1.368291603,1.014330896, ,1.774412303, ,100, 
1353,S92000003,C32,Larynx,Female, ,1996,0,0,0,0,0,1,0,0,0,5,11,13,17,13,11,10,6,3,0,90,0,0,0,0,0,0.504673275,0,0,0,2.797875853,7.313051803,9.198525406,12.43371732,9.942486539,9.228033087,10.72110127,8.542870974,7.199424046,0,3.402427821,2.735953762,4.182161441,3.840618123,3.08616248, ,4.676335015, ,2.096378907,1.65844283, ,2.584851379, ,100, 
1354,S92000003,C32,Larynx,Female, ,1997,0,0,0,0,0,0,0,0,0,3,4,13,8,8,9,4,3,4,2,58,0,0,0,0,0,0,0,0,0,1.750771799,2.485738078,9.21012547,5.879283609,6.108315708,7.654623393,4.116454498,4.406256885,9.49622525,9.915716411,2.196122859,1.66760816,2.838998059,2.483074542,1.883963526, ,3.163632387, ,1.280607621,0.951105644, ,1.658362663, ,100, 
1355,S92000003,C32,Larynx,Female, ,1998,0,0,0,0,0,0,0,1,2,2,6,10,4,7,13,8,3,0,0,56,0,0,0,0,0,0,0,0.495353583,1.108057796,1.187733093,3.602716448,7.005990122,2.921990168,5.357785245,11.11662192,7.960199005,4.592211609,0,0,2.122756748,1.603507635,2.756576206,2.362001567,1.783425409, ,3.020613738, ,1.230352746,0.910809149, ,1.597202939, ,100, 
1356,S92000003,C32,Larynx,Female, ,1999,0,0,0,0,0,0,1,0,0,2,4,8,13,12,13,6,5,1,2,67,0,0,0,0,0,0,0.490561595,0,0,1.192079822,2.346935782,5.536638707,9.442184776,9.247343315,11.15200178,5.799286688,7.96241739,2.349513651,9.271707385,2.542294098,1.970243006,3.228623637,2.831225851,2.193187284, ,3.549487925, ,1.439112397,1.094754655, ,1.829840584, ,100, 
1357,S92000003,C32,Larynx,Female, ,2000,0,0,0,0,0,0,0,1,2,2,1,15,8,12,13,6,3,1,0,64,0,0,0,0,0,0,0,0.4813918,1.054691002,1.187176124,0.573776136,10.32908464,5.801052891,9.285769558,11.11890385,5.979311582,4.535764503,2.343621833,0,2.432522214,1.873338513,3.106276561,2.704629551,2.081902799, ,3.407592694, ,1.428402769,1.083620345, ,1.820079571, ,100, 
1358,S92000003,C32,Larynx,Female, ,2001,0,0,0,0,0,0,0,0,1,3,5,10,13,7,9,4,4,2,0,58,0,0,0,0,0,0,0,0,0.514588586,1.754560395,2.825736811,6.749505599,9.493971328,5.417579271,7.696386119,4.02325441,5.784024524,4.680771391,0,2.204931672,1.674297061,2.850385492,2.423526675,1.839226809, ,3.08719051, ,1.327992675,0.990695415, ,1.713946998, ,100, 
